-4716.00   1448.00   0.00  70
-4712.00   1456.00   0.00  70
-4708.00   1465.00   0.00  70
-4704.00   1473.00   0.00  70
-4700.00   1481.00   0.00  70
-4696.00   1490.00   0.00  70
-4692.00   1498.00   0.00  70
-4688.00   1506.00   0.00  70
-4684.00   1515.00   0.00  70
-4680.00   1523.00   0.00  70
-4676.00   1531.00   0.00  70
-4672.00   1539.00   0.00  70
-4668.00   1547.00   0.00  70
-4664.00   1555.00   0.00  70
-4660.00   1564.00   0.00  70
-4656.00   1572.00   0.00  70
-4652.00   1580.00   0.00  70
-4648.00   1588.00   0.00  70
-4644.00   1596.00   0.00  70
-4640.00   1604.00   0.00  70
-4636.00   1612.00   0.00  70
-4632.00   1620.00   0.00  70
-4628.00   1628.00   0.00  70
-4624.00   1636.00   0.00  70
-4620.00   1643.90   0.00  70
-4616.00   1651.90   0.00  70
-4612.00   1659.90   0.00  70
-4608.00   1667.80   0.00  70
-4604.00   1675.60   0.00  70
-4600.00   1683.40   0.00  70
-4596.00   1691.20   0.00  70
-4592.00   1699.20   0.00  70
-4588.00   1707.00   0.00  70
-4584.00   1714.80   0.00  70
-4580.00   1722.50   0.00  70
-4576.00   1730.30   0.00  70
-4572.00   1738.00   0.00  70
-4568.00   1745.70   0.00  70
-4564.00   1753.40   0.00  70
-4560.00   1761.20   0.00  70
-4556.00   1768.80   0.00  70
-4552.00   1776.40   0.00  70
-4548.00   1784.10   0.00  70
-4544.00   1791.60   0.00  70
-4540.00   1799.30   0.00  70
-4536.00   1807.00   0.00  70
-4532.00   1814.60   0.00  70
-4528.00   1822.20   0.00  70
-4524.00   1829.80   0.00  70
-4520.00   1837.40   0.00  70
-4516.00   1844.90   0.00  70
-4512.00   1852.40   0.00  70
-4508.00   1860.00   0.00  70
-4504.00   1867.40   0.00  70
-4500.00   1875.00   0.00  70
-4496.00   1882.40   0.00  70
-4492.00   1889.80   0.00  70
-4488.00   1897.40   0.00  70
-4484.00   1904.80   0.00  70
-4480.00   1912.10   0.00  70
-4476.00   1919.50   0.00  70
-4472.00   1926.80   0.00  70
-4468.00   1934.10   0.00  70
-4464.00   1941.40   0.00  70
-4460.00   1948.70   0.00  70
-4456.00   1956.00   0.00  70
-4452.00   1963.40   0.00  70
-4448.00   1970.70   0.00  70
-4444.00   1978.00   0.00  70
-4440.00   1985.20   0.00  70
-4436.00   1992.50   0.00  70
-4432.00   1999.70   0.00  70
-4428.00   2007.00   0.00  70
-4424.00   2014.20   0.00  70
-4420.00   2021.50   0.00  70
-4416.00   2028.70   0.00  70
-4412.00   2035.80   0.00  70
-4408.00   2043.00   0.00  70
-4404.00   2050.10   0.00  70
-4400.00   2057.30   0.00  70
-4396.00   2064.40   0.00  70
-4392.00   2071.50   0.00  70
-4388.00   2078.70   0.00  70
-4384.00   2085.80   0.00  70
-4380.00   2092.90   0.00  70
-4376.00   2099.90   0.00  70
-4372.00   2106.90   0.00  70
-4368.00   2114.00   0.00  70
-4364.00   2121.00   0.00  70
-4360.00   2127.90   0.00  70
-4356.00   2134.90   0.00  70
-4352.00   2141.80   0.00  70
-4348.00   2148.80   0.00  70
-4344.00   2155.70   0.00  70
-4340.00   2162.70   0.00  70
