-2.822500000000000000e+03 7.740759999999999863e+00 7.683547999999998934e-01 -8.577866666667214235e-04
-2.817500000000000000e+03 1.157293999999999912e+01 7.648998999999999659e-01 -5.997133333333026740e-04
-2.812500000000000000e+03 1.538868000000000080e+01 7.603343333333333343e-01 -1.209400000000109953e-03
-2.807500000000000000e+03 1.917605999999999966e+01 7.556994999999998575e-01 -6.403666666664638556e-04
-2.802500000000000000e+03 2.294566000000000017e+01 7.510025000000000173e-01 -1.223633333333514449e-03
-2.797500000000000000e+03 2.668681000000000125e+01 7.467809999999999171e-01 -4.582666666669628786e-04
-2.792500000000000000e+03 3.041452999999999918e+01 7.432629999999998960e-01 -9.557333333332352059e-04
-2.787500000000000000e+03 3.412015999999999849e+01 7.402748333333328823e-01 -2.659000000000588844e-04
-2.782500000000000000e+03 3.781667999999999807e+01 7.370298333333340501e-01 -1.078899999999549664e-03
-2.777500000000000000e+03 4.148752000000000351e+01 7.312456666666662386e-01 -1.126333333333870250e-03
-2.772500000000000000e+03 4.513161999999999807e+01 7.275891666666662871e-01 -3.553666666659912091e-04
-2.767500000000000000e+03 4.876494000000000284e+01 7.252218333333338984e-01 -6.851000000001760846e-04
-2.762500000000000000e+03 5.238069000000000131e+01 7.199523333333321951e-01 -1.313600000000481874e-03
-2.757500000000000000e+03 5.596676999999999680e+01 7.166500000000000092e-01 -1.486666666619858719e-05
-2.752500000000000000e+03 5.954912000000000205e+01 7.152071666666669492e-01 -7.101000000001533819e-04
-2.747500000000000000e+03 6.311337999999999937e+01 7.088834999999988895e-01 -1.646433333333637483e-03
-2.742500000000000000e+03 6.664113999999999294e+01 7.055331666666676549e-01 2.667666666669769263e-04
-2.737500000000000000e+03 7.016992000000000473e+01 7.029085000000008243e-01 -1.356300000000653511e-03
-2.732500000000000000e+03 7.366944999999999766e+01 6.995031666666655656e-01 1.763333333490398598e-05
-2.727500000000000000e+03 7.716535000000000366e+01 6.968783333333337104e-01 -1.152400000000710625e-03
-2.722500000000000000e+03 8.063438999999999623e+01 6.908718333333319084e-01 -1.119899999999963416e-03
-2.717500000000000000e+03 8.407674000000000092e+01 6.870550000000020807e-01 -3.938666666666771981e-04
-2.712500000000000000e+03 8.750826000000000704e+01 6.859724999999997630e-01 -1.746333333337209701e-04
-2.707500000000000000e+03 9.093300999999999590e+01 6.819494999999984319e-01 -1.396566666665819464e-03
-2.702500000000000000e+03 9.432620000000000005e+01 6.770000000000010454e-01 -5.465333333341959457e-04
-2.697500000000000000e+03 9.770328999999999553e+01 6.722218333333335183e-01 -1.328699999999969359e-03
-2.692500000000000000e+03 1.010504999999999995e+02 6.687246666666666339e-01 -4.053333333340939732e-05
-2.687500000000000000e+03 1.043940999999999946e+02 6.682381666666679099e-01 -2.989666666662079255e-04
-2.682500000000000000e+03 1.077292000000000058e+02 6.645650000000017377e-01 -1.119666666667361137e-03
-2.677500000000000000e+03 1.110386000000000024e+02 6.600899999999988443e-01 -5.973333333327465180e-04
-2.672500000000000000e+03 1.143325999999999993e+02 6.578500000000002679e-01 -3.726666666671481481e-04
-2.667500000000000000e+03 1.176158999999999963e+02 6.542899999999998162e-01 -1.005333333333074649e-03
-2.662500000000000000e+03 1.208765999999999963e+02 6.520200000000014873e-01 1.733333333414558943e-05
-2.657500000000000000e+03 1.241332000000000022e+02 6.473100000000004961e-01 -1.841333333334157921e-03
-2.652500000000000000e+03 1.273498000000000019e+02 6.425200000000008682e-01 1.333333333396543163e-05
-2.647500000000000000e+03 1.305629000000000133e+02 6.415916666666667822e-01 -5.290000000014080097e-04
-2.642500000000000000e+03 1.337630000000000052e+02 6.380749999999966171e-01 -8.303333333334705739e-04
-2.637500000000000000e+03 1.369432999999999936e+02 6.347349999999987169e-01 -5.356666666667327407e-04
-2.632500000000000000e+03 1.401084999999999923e+02 6.298166666666660252e-01 -1.368000000000980194e-03
-2.627500000000000000e+03 1.432427999999999884e+02 6.258216666666683858e-01 -1.909999999985719508e-04
-2.622500000000000000e+03 1.463700000000000045e+02 6.243700000000018679e-01 -4.653333333353278306e-04
-2.617500000000000000e+03 1.494859999999999900e+02 6.223650000000020555e-01 -3.616666666660724606e-04
-2.612500000000000000e+03 1.525919000000000096e+02 6.189999999999997726e-01 -9.473333333354124050e-04
-2.607500000000000000e+03 1.556760999999999910e+02 6.158449999999997537e-01 -3.076666666648482764e-04
-2.602500000000000000e+03 1.587507999999999981e+02 6.131166666666690857e-01 -8.080000000021906464e-04
-2.597500000000000000e+03 1.618064999999999998e+02 6.097166666666656853e-01 -5.340000000003897402e-04
-2.592500000000000000e+03 1.648480999999999881e+02 6.066100000000000936e-01 -7.333333333318137236e-04
-2.587500000000000000e+03 1.678714999999999975e+02 6.026083333333356329e-01 -8.449999999988715019e-04
-2.582500000000000000e+03 1.708742000000000019e+02 5.985149999999985759e-01 -7.496666666651208549e-04
-2.577500000000000000e+03 1.738588000000000022e+02 5.959566666666664680e-01 -2.800000000002948243e-04
-2.572500000000000000e+03 1.768355999999999995e+02 5.947066666666657175e-01 -2.680000000017912737e-04
-2.567500000000000000e+03 1.798052999999999884e+02 5.930550000000006650e-01 -4.283333333327732557e-04
-2.562500000000000000e+03 1.827638000000000034e+02 5.895833333333352355e-01 -9.139999999998357338e-04
-2.557500000000000000e+03 1.857010999999999967e+02 5.861533333333340812e-01 -4.239999999966433705e-04
-2.552500000000000000e+03 1.886270000000000095e+02 5.841366666666668594e-01 -4.313333333351465388e-04
-2.547500000000000000e+03 1.915416999999999916e+02 5.813733333333327424e-01 -6.653333333323037564e-04
-2.542500000000000000e+03 1.944404000000000110e+02 5.783950000000014358e-01 -5.143333333355333938e-04
-2.537500000000000000e+03 1.973258999999999901e+02 5.755949999999984135e-01 -5.996666666662046636e-04
-2.532500000000000000e+03 2.001968999999999994e+02 5.732683333333331577e-01 -3.536666666682701065e-04
-2.527500000000000000e+03 2.030579999999999927e+02 5.706100000000020600e-01 -7.359999999992320602e-04
-2.522500000000000000e+03 2.059011000000000138e+02 5.664283333333377524e-01 -8.863333333347137803e-04
-2.517500000000000000e+03 2.087229000000000099e+02 5.625133333333299790e-01 -6.086666666669771596e-04
-2.512500000000000000e+03 2.115303999999999860e+02 5.620499999999988283e-01 3.040000000026073603e-04
-2.507500000000000000e+03 2.143415999999999997e+02 5.598900000000038846e-01 -1.163999999999703033e-03
-2.502500000000000000e+03 2.171277000000000044e+02 5.564000000000021151e-01 -1.540000000003753265e-04
-2.497500000000000000e+03 2.199079000000000121e+02 5.550016666666621745e-01 -4.696666666670997110e-04
-2.492500000000000000e+03 2.226767999999999859e+02 5.525249999999990447e-01 -4.796666666622210443e-04
-2.487500000000000000e+03 2.254343000000000075e+02 5.513066666666698312e-01 -8.000000000218203118e-05
-2.482500000000000000e+03 2.281873999999999967e+02 5.481566666666637389e-01 -1.162000000000205186e-03
-2.477500000000000000e+03 2.309142999999999972e+02 5.437266666666668025e-01 -5.240000000007209377e-04
-2.472500000000000000e+03 2.336273999999999944e+02 5.417516666666676306e-01 -3.430000000002072342e-04
-2.467500000000000000e+03 2.363307000000000073e+02 5.384716666666666818e-01 -9.190000000007595956e-04
-2.462500000000000000e+03 2.390134999999999934e+02 5.362783333333316360e-01 4.033333333410382395e-05
-2.457500000000000000e+03 2.416947999999999865e+02 5.351083333333316316e-01 -5.563333333309590815e-04
-2.452500000000000000e+03 2.443634999999999877e+02 5.330583333333375196e-01 -2.656666666658224953e-04
-2.447500000000000000e+03 2.470242000000000075e+02 5.302216666666671463e-01 -8.556666666686397159e-04
-2.442500000000000000e+03 2.496651999999999987e+02 5.268466666666625775e-01 -4.353333333333845906e-04
-2.437500000000000000e+03 2.522950999999999908e+02 5.255533333333375356e-01 -1.473333333332978742e-04
-2.432500000000000000e+03 2.549199000000000126e+02 5.235716666666666574e-01 -6.730000000033934315e-04
-2.427500000000000000e+03 2.575285999999999831e+02 5.196449999999980252e-01 -8.023333333303147566e-04
-2.422500000000000000e+03 2.601188999999999965e+02 5.178800000000010062e-01 6.533333333161787492e-05
-2.417500000000000000e+03 2.627083999999999833e+02 5.167666666666700381e-01 -5.519999999974819138e-04
