370     -2.647500e+03   5.043728e+56    1.305629e+02    7.250530e+05
371     -2.642500e+03   1.237413e+58    1.337630e+02    7.230020e+05
372     -2.637500e+03   2.976726e+59    1.369433e+02    7.218010e+05
373     -2.632500e+03   7.052280e+60    1.401085e+02    7.119470e+05
374     -2.627500e+03   1.620095e+62    1.432428e+02    7.153360e+05
375     -2.622500e+03   3.695686e+63    1.463700e+02    7.119130e+05
376     -2.617500e+03   8.335970e+64    1.494860e+02    7.070480e+05
377     -2.612500e+03   1.861326e+66    1.525919e+02    6.887000e+05
378     -2.607500e+03   4.066858e+67    1.556761e+02    6.959170e+05
379     -2.602500e+03   8.801936e+68    1.587508e+02    6.980390e+05
380     -2.597500e+03   1.869233e+70    1.618065e+02    7.130730e+05
381     -2.592500e+03   3.913934e+71    1.648481e+02    7.152800e+05
382     -2.587500e+03   8.047448e+72    1.678715e+02    7.101710e+05
383     -2.582500e+03   1.620795e+74    1.708742e+02    6.912410e+05
384     -2.577500e+03   3.205602e+75    1.738588e+02    6.869720e+05
385     -2.572500e+03   6.290969e+76    1.768356e+02    7.032080e+05
386     -2.567500e+03   1.225916e+78    1.798053e+02    7.061700e+05
387     -2.562500e+03   2.362057e+79    1.827638e+02    7.090710e+05
388     -2.557500e+03   4.456035e+80    1.857011e+02    7.000700e+05
389     -2.552500e+03   8.310994e+81    1.886270e+02    6.948820e+05
390     -2.547500e+03   1.532808e+83    1.915417e+02    6.936840e+05
391     -2.542500e+03   2.782319e+84    1.944404e+02    6.783450e+05
392     -2.537500e+03   4.983876e+85    1.973259e+02    6.894490e+05
393     -2.532500e+03   8.798806e+86    2.001969e+02    7.119940e+05
394     -2.527500e+03   1.538028e+88    2.030580e+02    7.220450e+05
395     -2.522500e+03   2.640528e+89    2.059011e+02    7.360240e+05
396     -2.517500e+03   4.437986e+90    2.087229e+02    7.281270e+05
397     -2.512500e+03   7.353670e+91    2.115304e+02    7.310560e+05
398     -2.507500e+03   1.222792e+93    2.143416e+02    7.109070e+05
399     -2.502500e+03   1.983220e+94    2.171277e+02    7.124470e+05
400     -2.497500e+03   3.197254e+95    2.199079e+02    7.263380e+05
401     -2.492500e+03   5.096788e+96    2.226768e+02    7.346310e+05
402     -2.487500e+03   8.033265e+97    2.254343e+02    7.319970e+05
403     -2.482500e+03   1.260511e+99    2.281874e+02    7.296750e+05
404     -2.477500e+03   1.926662e+100   2.309143e+02    7.243670e+05
405     -2.472500e+03   2.904658e+101   2.336274e+02    7.222190e+05
406     -2.467500e+03   4.336337e+102   2.363307e+02    7.136750e+05
407     -2.462500e+03   6.342027e+103   2.390135e+02    7.144520e+05
408     -2.457500e+03   9.262177e+104   2.416948e+02    7.226970e+05
409     -2.452500e+03   1.335709e+106   2.443635e+02    7.305710e+05
410     -2.447500e+03   1.910941e+107   2.470242e+02    7.342470e+05
411     -2.442500e+03   2.680408e+108   2.496652e+02    7.253420e+05
412     -2.437500e+03   3.718592e+109   2.522951e+02    7.345950e+05
413     -2.432500e+03   5.132283e+110   2.549199e+02    7.266550e+05
414     -2.427500e+03   6.970601e+111   2.575286e+02    7.314820e+05
415     -2.422500e+03   9.294154e+112   2.601189e+02    7.414780e+05
416     -2.417500e+03   1.238206e+114   2.627084e+02    7.543840e+05
417     -2.412500e+03   1.629356e+115   2.652855e+02    7.589050e+05
418     -2.407500e+03   2.128637e+116   2.678554e+02    7.727070e+05
419     -2.402500e+03   2.725009e+117   2.704049e+02    7.890090e+05
420     -2.397500e+03   3.478792e+118   2.729517e+02    8.017580e+05
421     -2.392500e+03   4.372883e+119   2.754830e+02    8.029740e+05
422     -2.387500e+03   5.440296e+120   2.780040e+02    7.994230e+05
423     -2.382500e+03   6.703443e+121   2.805154e+02    8.008940e+05
424     -2.377500e+03   8.072553e+122   2.830039e+02    7.931320e+05
425     -2.372500e+03   9.660137e+123   2.854860e+02    7.919440e+05
426     -2.367500e+03   1.150068e+125   2.879630e+02    7.918530e+05
427     -2.362500e+03   1.347658e+126   2.904241e+02    7.930170e+05
428     -2.357500e+03   1.576145e+127   2.928833e+02    7.963820e+05
429     -2.352500e+03   1.820098e+128   2.953298e+02    7.995070e+05
430     -2.347500e+03   2.078701e+129   2.977652e+02    8.089560e+05
431     -2.342500e+03   2.363392e+130   3.001962e+02    7.945180e+05
432     -2.337500e+03   2.660745e+131   3.026173e+02    8.151330e+05
433     -2.332500e+03   2.964405e+132   3.050279e+02    8.276150e+05
434     -2.327500e+03   3.257259e+133   3.074247e+02    8.364280e+05
435     -2.322500e+03   3.541369e+134   3.098109e+02    8.614630e+05
436     -2.317500e+03   3.821590e+135   3.121897e+02    8.628490e+05
437     -2.312500e+03   4.089794e+136   3.145601e+02    8.544480e+05
438     -2.307500e+03   4.346522e+137   3.169235e+02    8.527070e+05
439     -2.302500e+03   4.574340e+138   3.192772e+02    8.621620e+05
440     -2.297500e+03   4.757603e+139   3.216191e+02    8.693140e+05
441     -2.292500e+03   4.898609e+140   3.239509e+02    8.821960e+05
442     -2.287500e+03   5.036488e+141   3.262812e+02    8.804230e+05
443     -2.282500e+03   5.108121e+142   3.285979e+02    8.935150e+05
444     -2.277500e+03   5.136964e+143   3.309061e+02    9.094580e+05
445     -2.272500e+03   5.126555e+144   3.332067e+02    9.096580e+05
446     -2.267500e+03   5.072271e+145   3.354986e+02    9.030040e+05
447     -2.262500e+03   4.971409e+146   3.377811e+02    9.124960e+05
448     -2.257500e+03   4.809497e+147   3.400506e+02    9.364450e+05
449     -2.252500e+03   4.604151e+148   3.423096e+02    9.386740e+05
450     -2.247500e+03   4.403844e+149   3.445677e+02    9.354350e+05
451     -2.242500e+03   4.159695e+150   3.468132e+02    9.363960e+05
452     -2.237500e+03   3.906011e+151   3.490529e+02    9.387260e+05
453     -2.232500e+03   3.637432e+152   3.512842e+02    9.461740e+05
454     -2.227500e+03   3.340367e+153   3.535016e+02    9.513740e+05
455     -2.222500e+03   3.061292e+154   3.557169e+02    9.417950e+05
456     -2.217500e+03   2.763278e+155   3.579171e+02    9.441200e+05
457     -2.212500e+03   2.478955e+156   3.601111e+02    9.368190e+05
458     -2.207500e+03   2.192796e+157   3.622910e+02    9.406820e+05
459     -2.202500e+03   1.933263e+158   3.644677e+02    9.425730e+05
460     -2.197500e+03   1.691145e+159   3.666364e+02    9.446650e+05
461     -2.192500e+03   1.467858e+160   3.687974e+02    9.593120e+05
462     -2.187500e+03   1.271965e+161   3.709568e+02    9.558570e+05
463     -2.182500e+03   1.087495e+162   3.731027e+02    9.592300e+05
464     -2.177500e+03   9.185202e+162   3.752364e+02    9.572790e+05
465     -2.172500e+03   7.720279e+163   3.773652e+02    9.521150e+05
466     -2.167500e+03   6.452504e+164   3.794884e+02    9.360690e+05
467     -2.162500e+03   5.363855e+165   3.816062e+02    9.296140e+05
468     -2.157500e+03   4.393534e+166   3.837093e+02    9.425180e+05
469     -2.152500e+03   3.574783e+167   3.858056e+02    9.436730e+05
470     -2.147500e+03   2.899816e+168   3.878989e+02    9.536510e+05
471     -2.142500e+03   2.343951e+169   3.899887e+02    9.513680e+05
472     -2.137500e+03   1.870705e+170   3.920658e+02    9.538880e+05
473     -2.132500e+03   1.483222e+171   3.941363e+02    9.539920e+05
474     -2.127500e+03   1.166395e+172   3.961986e+02    9.777280e+05
475     -2.122500e+03   9.095577e+172   3.982524e+02    9.709760e+05
476     -2.117500e+03   7.026558e+173   4.002969e+02    9.684470e+05
477     -2.112500e+03   5.414940e+174   4.023390e+02    9.854840e+05
478     -2.107500e+03   4.116637e+175   4.043674e+02    9.907370e+05
479     -2.102500e+03   3.128514e+176   4.063955e+02    9.987180e+05
480     -2.097500e+03   2.354062e+177   4.084137e+02    1.014776e+06
481     -2.092500e+03   1.760885e+178   4.104260e+02    1.025274e+06
482     -2.087500e+03   1.302800e+179   4.124272e+02    1.029716e+06
483     -2.082500e+03   9.632784e+179   4.144279e+02    1.042264e+06
484     -2.077500e+03   7.027645e+180   4.164152e+02    1.052925e+06
485     -2.072500e+03   5.113450e+181   4.183998e+02    1.065280e+06
486     -2.067500e+03   3.697978e+182   4.203783e+02    1.064237e+06
487     -2.062500e+03   2.656913e+183   4.223502e+02    1.063682e+06
488     -2.057500e+03   1.898020e+184   4.243165e+02    1.075862e+06
489     -2.052500e+03   1.344606e+185   4.262743e+02    1.077867e+06
490     -2.047500e+03   9.463347e+185   4.282257e+02    1.091617e+06
491     -2.042500e+03   6.592529e+186   4.301668e+02    1.096578e+06
492     -2.037500e+03   4.586097e+187   4.321064e+02    1.109330e+06
493     -2.032500e+03   3.139722e+188   4.340301e+02    1.118722e+06
494     -2.027500e+03   2.148088e+189   4.359532e+02    1.110421e+06
495     -2.022500e+03   1.458482e+190   4.378686e+02    1.114886e+06
496     -2.017500e+03   9.860733e+190   4.397797e+02    1.123026e+06
497     -2.012500e+03   6.649331e+191   4.416883e+02    1.125825e+06
498     -2.007500e+03   4.443844e+192   4.435879e+02    1.121846e+06
499     -2.002500e+03   2.952522e+193   4.454816e+02    1.127955e+06
