-2.995000000000000000e+03 4.669999999983701855e+00 9.283333333382807195e-01 -7.599999997648391493e-03
-2.992500000000000000e+03 6.969999999998253593e+00 9.186666666676565063e-01 5.333333282809072165e-04
-2.990000000000000000e+03 9.269999999986612949e+00 9.199999999936941952e-01 3.884300288821881100e-14
-2.987500000000000000e+03 1.156999999997497142e+01 9.205000000006593464e-01 2.000000046103522842e-04
-2.985000000000000000e+03 1.386999999998661259e+01 9.180000000012419337e-01 -2.400000004097222351e-03
-2.982500000000000000e+03 1.615499999997846459e+01 9.064999999974191480e-01 -5.799999998456400151e-03
-2.980000000000000000e+03 1.840999999997729830e+01 9.064999999996499191e-01 5.800000000046713101e-03
-2.977500000000000000e+03 2.069499999997788109e+01 9.185000000033570755e-01 2.600000002693055295e-03
-2.975000000000000000e+03 2.299499999999243371e+01 9.198333333384164368e-01 -2.066666668203491226e-03
-2.972500000000000000e+03 2.527999999999883585e+01 8.966666666660841889e-01 -1.400000000240576511e-02
-2.970000000000000000e+03 2.749499999999243371e+01 9.031666666654450948e-01 1.780000000187039605e-02
-2.967500000000000000e+03 2.979499999999534410e+01 9.061666666691100547e-01 -1.579999999942629033e-02
-2.965000000000000000e+03 3.202000000000116131e+01 8.991666666663743479e-01 1.099999999763454604e-02
-2.962500000000000000e+03 3.429499999999534054e+01 9.025000000002910694e-01 -9.666666664067947307e-03
-2.960000000000000000e+03 3.652000000000116131e+01 8.808333333312963198e-01 -5.000000004229719110e-03
-2.957500000000000000e+03 3.871999999998661224e+01 8.958333333312960001e-01 1.500000000422858221e-02
-2.955000000000000000e+03 4.099499999999243016e+01 9.033333333342070670e-01 -1.000000000236677018e-02
-2.952500000000000000e+03 4.321999999998661224e+01 8.833333333289677958e-01 -4.000000001125650871e-03
-2.950000000000000000e+03 4.541999999997496928e+01 8.791666666644341044e-01 3.333333360109236223e-04
-2.947500000000000000e+03 4.761999999997787825e+01 8.805000000032786600e-01 2.000000013883133562e-04
-2.945000000000000000e+03 4.981999999998951978e+01 8.765000000069266273e-01 -2.999999998953152558e-03
-2.942500000000000000e+03 5.200500000000465661e+01 8.764999999980995771e-01 2.999999992626764360e-03
-2.940000000000000000e+03 5.420499999998137497e+01 8.809999999908423307e-01 2.327738002350088370e-12
-2.937500000000000000e+03 5.640499999996973202e+01 8.770000000013775665e-01 -2.799999995039191298e-03
-2.935000000000000000e+03 5.858999999998486885e+01 8.743333333388243478e-01 5.333333314626050687e-04
-2.932500000000000000e+03 6.077499999999126601e+01 8.691666666669561891e-01 -4.600000001605621808e-03
-2.930000000000000000e+03 6.293499999998893912e+01 8.611666666670738657e-01 -9.999999984872450388e-04
-2.927500000000000000e+03 6.508999999999359432e+01 8.701666666675971218e-01 6.599999998695883427e-03
-2.925000000000000000e+03 6.727499999999126601e+01 8.586666666635823786e-01 -1.440000000142267408e-02
-2.922500000000000000e+03 6.938999999998195278e+01 8.594999999996327800e-01 1.473333333654049289e-02
-2.920000000000000000e+03 7.157499999998836415e+01 8.645000000002117657e-01 -1.153333333612010896e-02
-2.917500000000000000e+03 7.370499999998136786e+01 8.569999999970089322e-01 6.133333334233649799e-03
-2.915000000000000000e+03 7.585999999998020371e+01 8.518333333399908947e-01 -1.059999999439128343e-02
-2.912500000000000000e+03 7.796000000000640284e+01 8.368333333354324166e-01 1.999999912599529663e-04
-2.910000000000000000e+03 8.005999999998894623e+01 8.483333333280966837e-01 7.600000003663277999e-03
-2.907500000000000000e+03 8.219999999998836415e+01 8.563333333347675769e-01 -1.999999999222078911e-03
-2.905000000000000000e+03 8.432999999999302077e+01 8.456666666684526934e-01 -5.466666667021323825e-03
-2.902500000000000000e+03 8.642999999999592831e+01 8.393333333338744984e-01 5.333333328216364458e-04
-2.900000000000000000e+03 8.852999999999592262e+01 8.376666666665310013e-01 -2.000000000039487118e-03
-2.897500000000000000e+03 9.061999999999534339e+01 8.393333333325192491e-01 2.666666666200967484e-03
-2.895000000000000000e+03 9.271999999999243869e+01 8.293333333328116730e-01 -9.866666666036773975e-03
-2.892500000000000000e+03 9.476999999999243585e+01 8.246666666655794176e-01 6.399999999054367845e-03
-2.890000000000000000e+03 9.684999999998835563e+01 8.313333333340902076e-01 -2.133333331089867606e-03
-2.887500000000000000e+03 9.891999999999534054e+01 8.258333333347901428e-01 -1.666666668491150914e-03
-2.885000000000000000e+03 1.009799999999930122e+02 8.223333333305594683e-01 -9.333333343213704499e-04
-2.882500000000000000e+03 1.030349999999860273e+02 8.248333333345400087e-01 2.333333336982264077e-03
-2.880000000000000000e+03 1.050999999999970953e+02 8.193333333350414360e-01 -6.133333336641916093e-03
-2.877500000000000000e+03 1.071349999999918481e+02 8.206666666643755992e-01 6.666666667211795273e-03
-2.875000000000000000e+03 1.091999999999883642e+02 8.159999999984098862e-01 -1.013333333345637320e-02
-2.872500000000000000e+03 1.112149999999848689e+02 8.103333333334465927e-01 6.266666668079210606e-03
-2.870000000000000000e+03 1.132599999999889349e+02 8.205000000020172823e-01 1.999999999539644059e-04
-2.867500000000000000e+03 1.153049999999930151e+02 8.086666666673659742e-01 -8.533333334140517923e-03
-2.865000000000000000e+03 1.173049999999930151e+02 8.008333333340099669e-01 2.600000000752895023e-03
-2.862500000000000000e+03 1.193149999999965019e+02 8.023333333341459150e-01 -2.000000000698492087e-03
-2.860000000000000000e+03 1.213149999999965019e+02 7.996666666665495082e-01 1.333333333786867905e-04
-2.857500000000000000e+03 1.233149999999965019e+02 7.999999999999990452e-01 -1.136868377216160321e-15
-2.855000000000000000e+03 1.253149999999965019e+02 8.003333333334495814e-01 1.333333333775499232e-04
-2.852500000000000000e+03 1.273149999999965019e+02 7.981666666657351028e-01 -1.800000000746801226e-03
-2.850000000000000000e+03 1.293049999999930151e+02 7.948333333335644291e-01 -7.333333318467794059e-04
-2.847500000000000000e+03 1.312899999999964962e+02 7.931666666661224552e-01 -7.333333354059353056e-04
-2.845000000000000000e+03 1.332699999999895226e+02 7.896666666638338938e-01 -1.866666666158683452e-03
-2.842500000000000000e+03 1.352399999999848603e+02 7.893333333324165091e-01 1.333333334148392247e-03
-2.840000000000000000e+03 1.372149999999848546e+02 7.860000000008312560e-01 -3.866666666272067406e-03
-2.837500000000000000e+03 1.391699999999866009e+02 7.829999999982334424e-01 1.466666664575389661e-03
-2.835000000000000000e+03 1.411299999999784518e+02 7.796666666665506007e-01 -3.999999996742644760e-03
-2.832500000000000000e+03 1.430699999999866066e+02 7.788333333362269517e-01 3.266666665395708252e-03
-2.830000000000000000e+03 1.450249999999883528e+02 7.796666666646141497e-01 -2.933333335442967014e-03
-2.827500000000000000e+03 1.469649999999790566e+02 7.744999999977864036e-01 -7.333333313799054705e-04
-2.825000000000000000e+03 1.488999999999796273e+02 7.740000000012012826e-01 1.333333337716642976e-04
