1.900000000000000022e-01  70   1.798169764785553437e-05 1.694065894508600678e-20 -5.399999827710985301e+03 9.094947017729282379e-12
2.000000000000000111e-01  70   5.053840577602395690e-05 9.486769009248163798e-20 -5.399999506291277612e+03 1.182343112304806709e-11
2.100000000000000200e-01  70   1.154511389818859530e-04 2.168404344971008868e-19 -5.399998720146078085e+03 2.728484105318784714e-12
2.200000000000000011e-01  70   2.512573610898881436e-04 4.878909776184769953e-19 -5.399996956557780322e+03 3.637978807091712952e-12
2.300000000000000100e-01  70   5.080667104297422127e-04 8.673617379884035472e-19 -5.399993284524313822e+03 6.366462912410497665e-12
2.400000000000000189e-01  70   9.681416365007569939e-04 1.192622389734054877e-18 -5.399986114878560329e+03 4.547473508864641190e-12
2.500000000000000000e-01  70   1.747049629688264723e-03 1.734723475976807094e-18 -5.399972868565763747e+03 1.818989403545856476e-12
2.600000000000000089e-01  70   3.023342885209257501e-03 8.673617379884035472e-19 -5.399949519777218484e+03 1.000444171950221062e-11
2.700000000000000178e-01  70   5.041589227151145082e-03 5.204170427930421283e-18 -5.399909957071245117e+03 2.728484105318784714e-12
2.800000000000000266e-01  70   8.155527971304808374e-03 8.673617379884035472e-18 -5.399845073961126218e+03 0.000000000000000000e+00
2.900000000000000355e-01  70   1.287599230422134880e-02 6.938893903907228378e-18 -5.399741503631040359e+03 6.366462912410497665e-12
2.999999999999999889e-01  70   1.985545357068384253e-02 4.163336342344337027e-17 -5.399580054702047164e+03 9.094947017729282379e-12
3.099999999999999978e-01  70   2.983983846441387935e-02 3.816391647148975608e-17 -5.399334379934818571e+03 4.547473508864641190e-12
3.200000000000000067e-01  70   4.336926616815617308e-02 0.000000000000000000e+00 -5.398971370660874527e+03 0.000000000000000000e+00
3.300000000000000155e-01  70   6.024640853986263506e-02 3.469446951953614189e-17 -5.398455703926741990e+03 4.547473508864641190e-12
3.400000000000000244e-01  70   7.913067227932013559e-02 1.804112415015879378e-16 -5.397759682061270723e+03 5.456968210637569427e-12
3.500000000000000333e-01  70   9.833720968085890579e-02 0.000000000000000000e+00 -5.396872345829137885e+03 5.456968210637569427e-12
3.600000000000000422e-01  70   1.198727543534781892e-01 2.220446049250313081e-16 -5.395786717610546475e+03 4.547473508864641190e-12
3.699999999999999956e-01  70   1.628488888100086129e-01 2.498001805406602216e-16 -5.394409401445945150e+03 5.456968210637569427e-12
3.800000000000000044e-01  70   3.080299533026460423e-01 7.771561172376095783e-16 -5.392205410021761963e+03 9.094947017729282379e-13
3.900000000000000133e-01  70   7.219232141942198977e-01 2.220446049250313081e-16 -5.387311643701278626e+03 6.366462912410497665e-12
4.000000000000000222e-01  70   1.081956683401951391e+00 1.776356839400250465e-15 -5.377837722406661669e+03 9.094947017729282379e-13
4.100000000000000311e-01  70   1.002041750312172352e+00 1.776356839400250465e-15 -5.367493764121671120e+03 8.185452315956354141e-12
4.200000000000000400e-01  70   1.784806458000729679e+00 2.664535259100375697e-15 -5.354678477318943806e+03 8.185452315956354141e-12
4.299999999999999933e-01  70   3.798123867592987590e+00 3.108624468950438313e-15 -5.328278976901363421e+03 7.275957614183425903e-12
4.400000000000000022e-01  70   3.605886276615084984e+00 6.217248937900876626e-15 -5.282720080540121671e+03 8.185452315956354141e-12
4.500000000000000111e-01  70   1.318702993422377956e+00 6.661338147750939243e-16 -5.262509934916174643e+03 1.364242052659392357e-11
4.600000000000000200e-01  70   1.915189249666376270e+00 4.440892098500626162e-16 -5.246709206134371016e+03 6.366462912410497665e-12
4.700000000000000289e-01  70   2.187610837589184509e+00 3.996802888650563546e-15 -5.226119319844888196e+03 1.091393642127513885e-11
4.800000000000000377e-01  70   2.975886418280424106e+00 0.000000000000000000e+00 -5.200355982776368364e+03 9.094947017729282379e-12
4.899999999999999911e-01  70   8.982604600254855143e+01 0.000000000000000000e+00 -4.713084953152473645e+03 8.185452315956354141e-12
5.000000000000000000e-01  70   3.549835165455933250e+00 3.996802888650563546e-15 -4.632677083778540691e+03 5.456968210637569427e-12
5.100000000000000089e-01  70   3.619512647694007157e+00 3.996802888650563546e-15 -4.596861861783936547e+03 1.091393642127513885e-11
5.200000000000000178e-01  70   3.949677300082854448e+00 6.217248937900876626e-15 -4.559178681214323660e+03 1.182343112304806709e-11
5.300000000000000266e-01  70   3.802093772510052094e+00 5.329070518200751394e-15 -4.519732643373847168e+03 2.728484105318784714e-12
5.400000000000000355e-01  70   3.736551888108218478e+00 6.217248937900876626e-15 -4.482824897065347614e+03 9.094947017729282379e-12
5.500000000000000444e-01  70   4.145260515144055802e+00 7.993605777301127091e-15 -4.443045799337344761e+03 9.094947017729282379e-12
5.600000000000000533e-01  70   3.738064698385529017e+00 8.881784197001252323e-16 -4.403146634803344568e+03 8.185452315956354141e-12
5.700000000000000622e-01  70   3.449880532500702479e+00 3.108624468950438313e-15 -4.367693588153096243e+03 5.456968210637569427e-12
5.800000000000000711e-01  70   3.645399248174326701e+00 5.329070518200751394e-15 -4.332461947336166304e+03 4.547473508864641190e-12
5.899999999999999689e-01  70   3.943574050025627109e+00 6.661338147750939243e-15 -4.294468159724954603e+03 7.275957614183425903e-12
5.999999999999999778e-01  70   4.047893646493963438e+00 5.329070518200751394e-15 -4.254243336794836068e+03 5.456968210637569427e-12
6.099999999999999867e-01  70   3.899376715326450693e+00 3.552713678800500929e-15 -4.214465866781669320e+03 5.456968210637569427e-12
6.199999999999999956e-01  70   3.915346569859424530e+00 4.884981308350688778e-15 -4.175527849760720528e+03 5.456968210637569427e-12
6.300000000000000044e-01  70   3.634274777003389190e+00 7.993605777301127091e-15 -4.137247454305134852e+03 1.818989403545856476e-12
6.400000000000000133e-01  70   3.118751183528729598e+00 0.000000000000000000e+00 -4.103743389853200824e+03 5.456968210637569427e-12
6.500000000000000222e-01  70   3.294174000175570605e+00 4.440892098500626162e-16 -4.072454407371306843e+03 5.911715561524033546e-12
6.600000000000000311e-01  70   4.137517618711552991e+00 5.329070518200751394e-15 -4.035405531167151821e+03 5.456968210637569427e-12
6.700000000000000400e-01  70   4.373125686613335894e+00 6.217248937900876626e-15 -3.992073211169063597e+03 1.000444171950221062e-11
6.800000000000000488e-01  70   4.778005702104451302e+00 0.000000000000000000e+00 -3.947418336720074876e+03 2.273736754432320595e-12
6.900000000000000577e-01  70   5.458687761842714536e+00 5.329070518200751394e-15 -3.894572367507689250e+03 5.002220859751105309e-12
7.000000000000000666e-01  70   3.197141102731842377e+00 7.105427357601001859e-15 -3.849775041250317372e+03 6.366462912410497665e-12
7.100000000000000755e-01  70   1.321431617349520860e+00 1.110223024625156540e-15 -3.828476225605001673e+03 0.000000000000000000e+00
7.199999999999999734e-01  70   6.034375475374621489e-01 1.554312234475219157e-15 -3.819446838565540020e+03 7.730704965069890022e-12
7.299999999999999822e-01  70   3.261257306497685193e-01 7.771561172376095783e-16 -3.814996885214001395e+03 9.094947017729282379e-13
7.399999999999999911e-01  70   2.005335588485729348e-01 2.498001805406602216e-16 -3.812437193158898936e+03 5.002220859751105309e-12
7.500000000000000000e-01  70   1.349260108934510760e-01 2.498001805406602216e-16 -3.810791780813518926e+03 6.366462912410497665e-12
7.600000000000000089e-01  70   9.675526060808951889e-02 1.804112415015879378e-16 -3.809649068879372408e+03 3.183231456205248833e-12
7.700000000000000178e-01  70   7.269320927835541679e-02 9.714451465470119729e-17 -3.808810358914842254e+03 7.730704965069890022e-12
7.800000000000000266e-01  70   5.657216575961701577e-02 7.632783294297951215e-17 -3.808169042750374047e+03 5.911715561524033546e-12
7.900000000000000355e-01  70   4.524609338425902849e-02 4.857225732735059864e-17 -3.807663078964517808e+03 7.275957614183425903e-12
8.000000000000000444e-01  70   3.698158180341118428e-02 6.245004513516505540e-17 -3.807253991195133040e+03 2.728484105318784714e-12
8.100000000000000533e-01  70   3.076268664071913836e-02 2.081668171172168513e-17 -3.806916669986325815e+03 4.092726157978177071e-12
8.200000000000000622e-01  70   2.596293688529587029e-02 4.163336342344337027e-17 -3.806634030862770942e+03 2.728484105318784714e-12
8.300000000000000711e-01  70   2.217934832316491300e-02 4.163336342344337027e-17 -3.806394038405851006e+03 3.183231456205248833e-12
8.400000000000000799e-01  70   1.914310857469890548e-02 3.469446951953614189e-17 -3.806187961788129542e+03 5.456968210637569427e-12
8.499999999999999778e-01  70   1.666932913207268621e-02 3.122502256758252770e-17 -3.806009307202630225e+03 8.185452315956354141e-12
8.599999999999999867e-01  70   1.462728926975411653e-02 3.469446951953614189e-17 -3.805853140001285738e+03 2.728484105318784714e-12
8.699999999999999956e-01  70   1.292242601756014853e-02 1.040834085586084257e-17 -3.805715640156661266e+03 2.273736754432320595e-12
8.800000000000000044e-01  70   1.148485055208700936e-02 2.255140518769849223e-17 -3.805593802411265187e+03 5.456968210637569427e-12
8.900000000000000133e-01  70   1.026197197991571448e-02 1.908195823574487804e-17 -3.805485228854119214e+03 5.456968210637569427e-12
9.000000000000000222e-01  70   9.213596529522803322e-03 6.938893903907228378e-18 -3.805387982203490083e+03 3.183231456205248833e-12
9.100000000000000311e-01  70   8.308516322483187888e-03 1.387778780781445676e-17 -3.805300479954922139e+03 4.092726157978177071e-12
9.200000000000000400e-01  70   7.522186263955586705e-03 6.938893903907228378e-18 -3.805221416613765541e+03 8.640199666842818260e-12
9.300000000000000488e-01  70   6.835147269403518341e-03 6.071532165918824830e-18 -3.805149705626997275e+03 7.730704965069890022e-12
9.400000000000000577e-01  70   6.231688057448113958e-03 4.336808689942017736e-18 -3.805084435449432476e+03 0.000000000000000000e+00
9.500000000000000666e-01  70   5.699138818024928471e-03 8.673617379884035472e-19 -3.805024835768854700e+03 2.273736754432320595e-12
9.600000000000000755e-01  70   5.227072140567338293e-03 1.734723475976807094e-18 -3.804970251343000200e+03 5.911715561524033546e-12
9.699999999999999734e-01  70   4.806940871713408919e-03 7.806255641895631925e-18 -3.804920121406904855e+03 3.183231456205248833e-12
9.799999999999999822e-01  70   4.431609782323973380e-03 6.071532165918824830e-18 -3.804873963395132250e+03 3.637978807091712952e-12
9.899999999999999911e-01  70   4.095126548910268081e-03 4.336808689942017736e-18 -3.804831359889258238e+03 5.002220859751105309e-12
1.000000000000000000e+00  70   3.792496046051378657e-03 4.336808689942017736e-18 -3.804791948101836624e+03 5.002220859751105309e-12
1.010000000000000009e+00  70   3.519476503761892125e-03 6.071532165918824830e-18 -3.804755411336566340e+03 5.002220859751105309e-12
1.020000000000000018e+00  70   3.272462211927396492e-03 0.000000000000000000e+00 -3.804721471987024870e+03 1.818989403545856476e-12
1.030000000000000027e+00  70   3.048369696263547677e-03 7.372574772901430151e-18 -3.804689885773483184e+03 7.275957614183425903e-12
1.040000000000000036e+00  70   2.844574853995561654e-03 4.336808689942017736e-19 -3.804660436957546153e+03 6.366462912410497665e-12
1.050000000000000044e+00  70   2.658768689213422166e-03 3.903127820947815962e-18 -3.804632934378927075e+03 4.547473508864641190e-12
1.060000000000000053e+00  70   2.489002141670505763e-03 5.637851296924623057e-18 -3.804607208087729305e+03 8.185452315956354141e-12
1.070000000000000062e+00  70   2.333554220021016434e-03 1.301042606982605321e-18 -3.804583106555666291e+03 5.456968210637569427e-12
1.080000000000000071e+00  70   2.190920925764331794e-03 3.469446951953614189e-18 -3.804560494288160498e+03 4.092726157978177071e-12
1.090000000000000080e+00  70   2.059792950354326010e-03 2.168404344971008868e-18 -3.804539249797759567e+03 1.818989403545856476e-12
1.100000000000000089e+00  70   1.939027619448084258e-03 1.951563910473907981e-18 -3.804519263877004960e+03 6.366462912410497665e-12
1.110000000000000098e+00  70   1.827607604215188706e-03 2.818925648462311528e-18 -3.804500438123888671e+03 7.730704965069890022e-12
1.120000000000000107e+00  70   1.724628284359733428e-03 3.035766082959412415e-18 -3.804482683666802586e+03 7.275957614183425903e-12
1.130000000000000115e+00  70   1.629309165528167788e-03 1.734723475976807094e-18 -3.804465920055925835e+03 2.273736754432320595e-12
1.140000000000000124e+00  70   1.540937095194844014e-03 2.168404344971008868e-19 -3.804450074325214246e+03 1.818989403545856476e-12
1.150000000000000133e+00  70   1.458896866987244908e-03 2.168404344971008868e-18 -3.804435080150664362e+03 5.456968210637569427e-12
1.160000000000000142e+00  70   1.382624069350580666e-03 1.301042606982605321e-18 -3.804420877141510118e+03 3.637978807091712952e-12
1.169999999999999929e+00  70   1.311610066463572439e-03 2.818925648462311528e-18 -3.804407410205229553e+03 3.637978807091712952e-12
1.179999999999999938e+00  70   1.245400944873967285e-03 1.951563910473907981e-18 -3.804394628992460184e+03 3.183231456205248833e-12
1.189999999999999947e+00  70   1.183612465892131200e-03 8.673617379884035472e-19 -3.804382487402922834e+03 2.728484105318784714e-12
1.199999999999999956e+00  70   1.125872184315490588e-03 1.084202172485504434e-18 -3.804370943176252695e+03 4.547473508864641190e-12
1.209999999999999964e+00  70   1.071854436308393400e-03 2.602085213965210642e-18 -3.804359957499144002e+03 8.640199666842818260e-12
1.219999999999999973e+00  70   1.021256399794199165e-03 4.336808689942017736e-19 -3.804349494677736857e+03 3.183231456205248833e-12
1.229999999999999982e+00  70   9.738157118995466365e-04 2.168404344971008868e-18 -3.804339521831949696e+03 2.728484105318784714e-12
1.239999999999999991e+00  70   9.292921205957388724e-04 2.059984127722458425e-18 -3.804330008636790808e+03 6.821210263296961784e-12
1.250000000000000000e+00  70   8.874552977085105061e-04 7.589415207398531038e-19 -3.804320927090462192e+03 4.547473508864641190e-13
1.260000000000000009e+00  70   8.481077058627947175e-04 5.421010862427522170e-19 -3.804312251293725694e+03 1.818989403545856476e-12
1.270000000000000018e+00  70   8.110727005501844073e-04 7.589415207398531038e-19 -3.804303957265101872e+03 2.728484105318784714e-12
1.280000000000000027e+00  70   7.761698691410856554e-04 0.000000000000000000e+00 -3.804296022781690681e+03 5.911715561524033546e-12
1.290000000000000036e+00  70   7.432654889975520924e-04 1.084202172485504434e-19 -3.804288427205290191e+03 4.547473508864641190e-13
1.300000000000000044e+00  70   7.121987056714546883e-04 4.336808689942017736e-19 -3.804281151376974321e+03 5.911715561524033546e-12
1.310000000000000053e+00  70   6.828569346850753459e-04 1.192622389734054877e-18 -3.804274177460819374e+03 7.730704965069890022e-12
1.320000000000000062e+00  70   6.551179060792842838e-04 2.168404344971008868e-19 -3.804267488857629814e+03 1.364242052659392357e-12
1.330000000000000071e+00  70   6.288723089590638913e-04 1.409462824231155764e-18 -3.804261070094225943e+03 6.366462912410497665e-12
1.340000000000000080e+00  70   6.040235938606835836e-04 8.673617379884035472e-19 -3.804254906732103336e+03 8.640199666842818260e-12
1.350000000000000089e+00  70   5.804781069971412305e-04 6.505213034913026604e-19 -3.804248985289204938e+03 4.547473508864641190e-12
1.360000000000000098e+00  70   5.581454215990224203e-04 6.505213034913026604e-19 -3.804243293164767692e+03 3.637978807091712952e-12
1.370000000000000107e+00  70   5.369594662935400688e-04 9.757819552369539906e-19 -3.804237818560601227e+03 8.640199666842818260e-12
1.380000000000000115e+00  70   5.168366392440998294e-04 6.505213034913026604e-19 -3.804232550439148781e+03 4.547473508864641190e-13
1.390000000000000124e+00  70   4.977194194106735999e-04 4.336808689942017736e-19 -3.804227478445512133e+03 6.366462912410497665e-12
1.400000000000000133e+00  70   4.795447619137718082e-04 3.252606517456513302e-19 -3.804222592871106826e+03 8.640199666842818260e-12
1.410000000000000142e+00  70   4.622498715953984741e-04 1.029992063861229212e-18 -3.804217884603600851e+03 5.002220859751105309e-12
1.419999999999999929e+00  70   4.457905659467976175e-04 6.505213034913026604e-19 -3.804213345074173048e+03 7.275957614183425903e-12
1.429999999999999938e+00  70   4.301036027315647842e-04 4.878909776184769953e-19 -3.804208966237380537e+03 6.366462912410497665e-12
1.439999999999999947e+00  70   4.151582034853756290e-04 2.710505431213761085e-19 -3.804204740507585939e+03 3.183231456205248833e-12
1.449999999999999956e+00  70   4.009015193733958017e-04 1.626303258728256651e-19 -3.804200660754534965e+03 2.728484105318784714e-12
1.459999999999999964e+00  70   3.873005162992332199e-04 4.336808689942017736e-19 -3.804196720250189173e+03 9.094947017729282379e-12
1.469999999999999973e+00  70   3.743187707419021073e-04 1.084202172485504434e-19 -3.804192912652956238e+03 3.183231456205248833e-12
1.479999999999999982e+00  70   3.619140095347528883e-04 3.252606517456513302e-19 -3.804189231983253649e+03 3.637978807091712952e-12
1.489999999999999991e+00  70   3.500578357939147355e-04 3.252606517456513302e-19 -3.804185672588412217e+03 3.183231456205248833e-12
1.500000000000000000e+00  70   3.387217819690704402e-04 0.000000000000000000e+00 -3.804182229128273775e+03 4.547473508864641190e-13
1.510000000000000009e+00  70   3.278760666646153999e-04 3.252606517456513302e-19 -3.804178896555579286e+03 6.366462912410497665e-12
1.520000000000000018e+00  70   3.174925521287001837e-04 2.168404344971008868e-19 -3.804175670095408350e+03 8.185452315956354141e-12
1.530000000000000027e+00  70   3.075547401129170009e-04 3.252606517456513302e-19 -3.804172545221458222e+03 5.002220859751105309e-12
1.540000000000000036e+00  70   2.980256366134600206e-04 5.963111948670274387e-19 -3.804169517659582652e+03 2.273736754432320595e-12
1.550000000000000044e+00  70   2.888978132348158420e-04 3.794707603699265519e-19 -3.804166583341997011e+03 2.273736754432320595e-12
1.560000000000000053e+00  70   2.801447871332784448e-04 3.794707603699265519e-19 -3.804163738423264022e+03 5.911715561524033546e-12
1.570000000000000062e+00  70   2.717456171948258946e-04 3.794707603699265519e-19 -3.804160979252348170e+03 6.366462912410497665e-12
1.580000000000000071e+00  70   2.636881309408179081e-04 3.794707603699265519e-19 -3.804158302358176570e+03 4.547473508864641190e-13
1.590000000000000080e+00  70   2.559454665357168411e-04 1.084202172485504434e-19 -3.804155704453874478e+03 5.002220859751105309e-12
1.600000000000000089e+00  70   2.485111595888152866e-04 3.794707603699265519e-19 -3.804153182403296796e+03 4.547473508864641190e-12
1.610000000000000098e+00  70   2.413687371052390662e-04 4.878909776184769953e-19 -3.804150733231318100e+03 2.728484105318784714e-12
1.620000000000000107e+00  70   2.344988750382142814e-04 5.421010862427522170e-20 -3.804148354110303899e+03 4.547473508864641190e-12
1.630000000000000115e+00  70   2.278947440747591878e-04 4.607859233063393845e-19 -3.804146042341129487e+03 5.456968210637569427e-12
1.640000000000000124e+00  70   2.215417093114795458e-04 2.168404344971008868e-19 -3.804143795359181695e+03 9.094947017729282379e-13
1.650000000000000133e+00  70   2.154242209713867805e-04 2.710505431213761085e-20 -3.804141610722480891e+03 3.637978807091712952e-12
1.660000000000000142e+00  70   2.095370135291827211e-04 2.710505431213761085e-19 -3.804139486096756173e+03 2.728484105318784714e-12
1.670000000000000151e+00  70   2.038633919248636665e-04 8.131516293641283255e-20 -3.804137419264535311e+03 6.821210263296961784e-12
1.679999999999999938e+00  70   1.983985294537227737e-04 1.626303258728256651e-19 -3.804135408102420115e+03 5.456968210637569427e-12
1.689999999999999947e+00  70   1.931325990804120347e-04 4.878909776184769953e-19 -3.804133450587610696e+03 5.911715561524033546e-12
1.699999999999999956e+00  70   1.880580224225682857e-04 4.878909776184769953e-19 -3.804131544787362145e+03 5.002220859751105309e-12
1.709999999999999964e+00  70   1.831598279730232992e-04 1.897353801849632760e-19 -3.804129688861436080e+03 7.730704965069890022e-12
1.719999999999999973e+00  70   1.784325044666624691e-04 3.523657060577889411e-19 -3.804127881044734750e+03 6.821210263296961784e-12
1.729999999999999982e+00  70   1.738735352135586465e-04 2.710505431213761085e-19 -3.804126119647523865e+03 1.364242052659392357e-12
1.739999999999999991e+00  70   1.694715636835136341e-04 1.897353801849632760e-19 -3.804124403060806344e+03 3.183231456205248833e-12
1.750000000000000000e+00  70   1.652172153093381488e-04 4.607859233063393845e-19 -3.804122729744101889e+03 5.911715561524033546e-12
1.760000000000000009e+00  70   1.611092745053221650e-04 1.626303258728256651e-19 -3.804121098216759492e+03 8.185452315956354141e-12
1.770000000000000018e+00  70   1.571414703086770588e-04 2.710505431213761085e-19 -3.804119507065159723e+03 3.183231456205248833e-12
1.780000000000000027e+00  70   1.533038156071087120e-04 2.439454888092384977e-19 -3.804117954938555613e+03 2.728484105318784714e-12
1.790000000000000036e+00  70   1.495977658633675003e-04 2.439454888092384977e-19 -3.804116440533544392e+03 2.728484105318784714e-12
1.800000000000000044e+00  70   1.460068956891328186e-04 5.421010862427522170e-20 -3.804114962615717559e+03 6.366462912410497665e-12
1.810000000000000053e+00  70   1.425384768557733431e-04 2.168404344971008868e-19 -3.804113519982022808e+03 7.730704965069890022e-12
1.820000000000000062e+00  70   1.391798854791918589e-04 2.168404344971008868e-19 -3.804112111495036061e+03 2.273736754432320595e-12
1.830000000000000071e+00  70   1.359290245827754506e-04 2.710505431213761085e-19 -3.804110736054890822e+03 3.637978807091712952e-12
1.840000000000000080e+00  70   1.327801350106280428e-04 1.355252715606880543e-19 -3.804109392609077986e+03 9.094947017729282379e-12
1.850000000000000089e+00  70   1.297307747005981796e-04 1.084202172485504434e-19 -3.804108080144258111e+03 0.000000000000000000e+00
1.860000000000000098e+00  70   1.267747941043270439e-04 8.131516293641283255e-20 -3.804106797690559688e+03 5.456968210637569427e-12
1.870000000000000107e+00  70   1.239161137846744561e-04 1.355252715606880543e-19 -3.804105544307113178e+03 5.456968210637569427e-12
1.880000000000000115e+00  70   1.211410355465396678e-04 1.219727444046192488e-19 -3.804104319105624654e+03 4.547473508864641190e-12
1.890000000000000124e+00  70   1.184509326187487135e-04 5.421010862427522170e-20 -3.804103121218779052e+03 5.002220859751105309e-12
1.900000000000000133e+00  70   1.158412612995279314e-04 2.846030702774449139e-19 -3.804101949817833884e+03 5.002220859751105309e-12
1.910000000000000142e+00  70   1.133124958712041804e-04 1.761828530288944705e-19 -3.804100804100962250e+03 1.818989403545856476e-12
1.920000000000000151e+00  70   1.108577776499763680e-04 1.355252715606880543e-19 -3.804099683303518759e+03 5.002220859751105309e-12
1.929999999999999938e+00  70   1.084777667097169943e-04 0.000000000000000000e+00 -3.804098586682522637e+03 5.002220859751105309e-12
1.939999999999999947e+00  70   1.061666360544036313e-04 4.065758146820641628e-20 -3.804097513528832224e+03 2.273736754432320595e-12
1.949999999999999956e+00  70   1.039212345489148734e-04 4.065758146820641628e-20 -3.804096463157113249e+03 4.092726157978177071e-12
1.959999999999999964e+00  70   1.017396650147134454e-04 6.776263578034402713e-20 -3.804095434906013907e+03 9.094947017729282379e-12
1.969999999999999973e+00  70   9.962415726828839212e-05 1.626303258728256651e-19 -3.804094428133991187e+03 1.364242052659392357e-12
1.979999999999999982e+00  70   9.756500370638566749e-05 8.131516293641283255e-20 -3.804093442234738632e+03 5.911715561524033546e-12
1.989999999999999991e+00  70   9.556637358154937553e-05 1.084202172485504434e-19 -3.804092476609857385e+03 4.547473508864641190e-12
2.000000000000000000e+00  70   9.362659556791199148e-05 1.219727444046192488e-19 -3.804091530687916475e+03 3.637978807091712952e-12
2.009999999999999787e+00  70   9.173763688742328558e-05 6.776263578034402713e-20 -3.804090603924476909e+03 6.366462912410497665e-12
2.020000000000000018e+00  70   8.990162671848137021e-05 4.065758146820641628e-20 -3.804089695783856314e+03 1.818989403545856476e-12
2.029999999999999805e+00  70   8.811321910567009160e-05 6.776263578034402713e-20 -3.804088805756823149e+03 3.183231456205248833e-12
2.040000000000000036e+00  70   8.637563347664651745e-05 4.065758146820641628e-20 -3.804087933342747874e+03 3.183231456205248833e-12
2.049999999999999822e+00  70   8.468691443560163025e-05 5.421010862427522170e-20 -3.804087078063570061e+03 6.366462912410497665e-12
2.059999999999999609e+00  70   8.304034324550901955e-05 1.219727444046192488e-19 -3.804086239462891626e+03 4.092726157978177071e-12
2.069999999999999840e+00  70   8.143957632754053209e-05 1.084202172485504434e-19 -3.804085417088582290e+03 7.275957614183425903e-12
2.079999999999999627e+00  70   7.988271066166744469e-05 5.421010862427522170e-20 -3.804084610509642971e+03 2.728484105318784714e-12
2.089999999999999858e+00  70   7.836462755481719107e-05 5.421010862427522170e-20 -3.804083819313282220e+03 4.092726157978177071e-12
2.099999999999999645e+00  70   7.688753273076194029e-05 1.897353801849632760e-19 -3.804083043092237858e+03 3.637978807091712952e-12
2.109999999999999876e+00  70   7.544614953500575205e-05 0.000000000000000000e+00 -3.804082281461198363e+03 8.185452315956354141e-12
2.119999999999999662e+00  70   7.404399397174603846e-05 1.355252715606880543e-19 -3.804081534037409710e+03 3.183231456205248833e-12
2.129999999999999893e+00  70   7.267777590970899663e-05 8.131516293641283255e-20 -3.804080800458381873e+03 0.000000000000000000e+00
2.139999999999999680e+00  70   7.134597912510169107e-05 1.084202172485504434e-19 -3.804080080371402801e+03 9.094947017729282379e-12
2.149999999999999911e+00  70   7.004762837021603764e-05 1.084202172485504434e-19 -3.804079373434458375e+03 3.183231456205248833e-12
2.159999999999999698e+00  70   6.878083140304393325e-05 1.490777987167568597e-19 -3.804078679317628485e+03 8.640199666842818260e-12
2.169999999999999929e+00  70   6.754674431499930359e-05 1.355252715606880543e-20 -3.804077997697802857e+03 8.185452315956354141e-12
2.179999999999999716e+00  70   6.634406170069147215e-05 1.219727444046192488e-19 -3.804077328264887456e+03 2.728484105318784714e-12
2.189999999999999947e+00  70   6.517026390032849804e-05 2.710505431213761085e-20 -3.804076670720145557e+03 6.366462912410497665e-12
2.199999999999999734e+00  70   6.402557608017260364e-05 8.131516293641283255e-20 -3.804076024770795357e+03 3.183231456205248833e-12
2.209999999999999964e+00  70   6.290829980593769981e-05 1.355252715606880543e-19 -3.804075390135467387e+03 9.094947017729282379e-12
2.219999999999999751e+00  70   6.181623731659620336e-05 1.355252715606880543e-20 -3.804074766542222733e+03 3.183231456205248833e-12
